58386,Thumb Down
58398,Pushing Two Fingers Away
58402,Doing other things
58407,Pulling Two Fingers In
58408,Thumb Up
58409,Turning Hand Clockwise
58410,Thumb Up
58411,Doing other things
58412,Pushing Hand Away
58414,Pulling Hand In
58421,Sliding Two Fingers Right
58426,Swiping Up
58427,Pushing Two Fingers Away
58429,Zooming Out With Two Fingers
58431,Pushing Hand Away
58432,Swiping Right
58437,Sliding Two Fingers Right
58438,Doing other things
58441,No gesture
58445,Zooming In With Full Hand
58447,Rolling Hand Backward
58458,No gesture
58460,Rolling Hand Forward
58461,No gesture
58463,Zooming Out With Two Fingers
58464,Pushing Two Fingers Away
58465,Thumb Down
58467,Zooming In With Two Fingers
58468,Swiping Down
58471,Sliding Two Fingers Down
58474,Zooming Out With Full Hand
58475,Zooming In With Full Hand
58476,Thumb Up
58479,No gesture
58481,Pulling Two Fingers In
58482,Sliding Two Fingers Right
58484,Swiping Up
58489,Pulling Hand In
58491,Rolling Hand Forward
58501,Pushing Two Fingers Away
58503,Rolling Hand Forward
58504,Rolling Hand Forward
58505,Pushing Two Fingers Away
58506,Doing other things
58512,Doing other things
58513,Zooming Out With Two Fingers
58514,No gesture
58516,Swiping Down
58517,Thumb Down
58518,Thumb Up
58520,Swiping Down
58523,Drumming Fingers
58527,Rolling Hand Backward
58529,Sliding Two Fingers Up
58530,Turning Hand Clockwise
58539,Sliding Two Fingers Right
58541,Sliding Two Fingers Left
58542,Doing other things
58546,Pushing Hand Away
58547,Thumb Up
58549,Thumb Down
58550,Turning Hand Counterclockwise
58551,Doing other things
58552,Turning Hand Counterclockwise
58557,No gesture
58560,Zooming In With Full Hand
58563,Thumb Up
58565,Turning Hand Clockwise
58566,Pushing Hand Away
58568,Rolling Hand Forward
58569,Turning Hand Clockwise
58572,Stop Sign
58595,Thumb Up
58596,Swiping Up
58600,No gesture
58601,Pushing Hand Away
58603,Rolling Hand Forward
58606,Swiping Right
58607,Swiping Up
58612,Zooming In With Two Fingers
58615,Sliding Two Fingers Down
58618,Sliding Two Fingers Up
58621,Doing other things
58629,Pushing Hand Away
58630,Pushing Two Fingers Away
58633,Pulling Two Fingers In
58638,Zooming Out With Full Hand
58650,Sliding Two Fingers Down
58651,Turning Hand Clockwise
58653,Turning Hand Clockwise
58655,Pulling Two Fingers In
58660,Rolling Hand Forward
58662,Thumb Up
58663,Sliding Two Fingers Up
58664,Pushing Hand Away
58669,Zooming Out With Full Hand
58676,Sliding Two Fingers Left
58679,Drumming Fingers
58680,Thumb Down
58682,Swiping Left
58684,Doing other things
58685,Doing other things
58686,Pulling Two Fingers In
58689,Thumb Up
58690,Thumb Up
58696,Swiping Left
58701,Turning Hand Counterclockwise
58702,Shaking Hand
58703,Swiping Down
58704,Pushing Two Fingers Away
58718,Pulling Hand In
58721,Drumming Fingers
58723,No gesture
58728,Turning Hand Counterclockwise
58729,Pulling Hand In
58731,Rolling Hand Backward
58734,Pushing Two Fingers Away
58739,Zooming Out With Two Fingers
58741,Stop Sign
58742,Zooming Out With Full Hand
58744,Doing other things
58745,Thumb Up
58747,Pulling Hand In
58748,Zooming Out With Full Hand
58750,Thumb Down
58751,Drumming Fingers
58755,Zooming Out With Two Fingers
58756,Stop Sign
58759,Drumming Fingers
58761,Turning Hand Counterclockwise
58764,Rolling Hand Forward
58767,Zooming Out With Full Hand
58768,Sliding Two Fingers Left
58769,Sliding Two Fingers Up
58773,Sliding Two Fingers Down
58778,Drumming Fingers
58779,Pulling Hand In
58781,Zooming In With Two Fingers
58790,Turning Hand Counterclockwise
58791,Sliding Two Fingers Right
58793,Zooming In With Two Fingers
58794,Stop Sign
58796,Pulling Two Fingers In
58798,Pushing Hand Away
58801,Pulling Hand In
58804,Turning Hand Clockwise
58807,Doing other things
58810,Zooming Out With Full Hand
58815,Doing other things
58818,Pulling Two Fingers In
58819,Drumming Fingers
58822,Drumming Fingers
58828,Thumb Up
58830,Swiping Left
58831,Pushing Two Fingers Away
58833,Swiping Down
58835,Rolling Hand Backward
58836,Turning Hand Clockwise
58841,No gesture
58842,Doing other things
58850,Rolling Hand Forward
58854,Turning Hand Counterclockwise
58860,Drumming Fingers
58861,Sliding Two Fingers Left
58862,Sliding Two Fingers Right
58867,Pulling Hand In
58871,Swiping Right
58875,Drumming Fingers
58879,Swiping Up
58880,Turning Hand Clockwise
58884,Doing other things
58886,Doing other things
58889,Swiping Down
58891,Zooming In With Full Hand
58897,Sliding Two Fingers Down
58898,Zooming In With Full Hand
58906,Zooming In With Two Fingers
58908,Pushing Hand Away
58909,Doing other things
58910,Zooming Out With Full Hand
58914,Sliding Two Fingers Right
58915,No gesture
58918,Zooming Out With Full Hand
58923,No gesture
58928,Thumb Down
58930,Doing other things
58933,Drumming Fingers
58934,Sliding Two Fingers Right
58943,Pulling Two Fingers In
58946,Rolling Hand Backward
58955,Zooming Out With Two Fingers
58956,Swiping Left
58958,Swiping Down
58968,Swiping Right
58970,Zooming Out With Full Hand
58977,Pulling Hand In
58982,Pushing Hand Away
58983,Stop Sign
58984,Turning Hand Counterclockwise
58987,Stop Sign
58990,Rolling Hand Backward
58996,Swiping Left
58999,Thumb Up
59001,Zooming In With Full Hand
59004,Stop Sign
59007,Doing other things
59009,Doing other things
59013,Turning Hand Counterclockwise
59017,Swiping Down
59021,Doing other things
59028,Thumb Down
59031,Swiping Left
59032,Thumb Up
59033,Pulling Hand In
59034,Zooming Out With Two Fingers
59036,Doing other things
59037,Thumb Down
59041,Drumming Fingers
59049,Pushing Hand Away
59055,Doing other things
59056,Pushing Hand Away
59057,Sliding Two Fingers Up
59060,Drumming Fingers
59061,Turning Hand Clockwise
59063,Swiping Right
59065,Swiping Right
59067,Shaking Hand
59070,Pushing Hand Away
59079,Shaking Hand
59082,Zooming In With Full Hand
59084,Stop Sign
59086,Drumming Fingers
59089,Pushing Two Fingers Away
59090,Pulling Hand In
59093,Stop Sign
59096,No gesture
59097,Pushing Hand Away
59098,Doing other things
59100,Pulling Hand In
59106,Rolling Hand Backward
59109,Pulling Hand In
59111,Thumb Up
59114,Swiping Right
59117,Swiping Up
59127,Doing other things
59129,Doing other things
59130,Zooming In With Full Hand
59133,Pulling Hand In
59135,Zooming In With Full Hand
59136,Pulling Two Fingers In
59139,Rolling Hand Backward
59140,No gesture
59142,Thumb Down
59145,Thumb Up
59151,Shaking Hand
59152,Pulling Hand In
59157,Swiping Down
59158,Doing other things
59159,Drumming Fingers
59163,Sliding Two Fingers Right
59168,Swiping Right
59169,Sliding Two Fingers Right
59170,Pushing Hand Away
59173,Stop Sign
59177,Swiping Right
59179,Shaking Hand
59185,Swiping Down
59188,Thumb Down
59193,Doing other things
59195,Sliding Two Fingers Up
59201,Drumming Fingers
59202,Rolling Hand Forward
59204,Sliding Two Fingers Right
59205,Sliding Two Fingers Up
59208,Pushing Hand Away
59209,Turning Hand Clockwise
59211,Swiping Down
59212,Pulling Two Fingers In
59213,Shaking Hand
59214,Swiping Up
59216,Pulling Hand In
59217,Rolling Hand Backward
59221,Swiping Left
59224,Rolling Hand Forward
59226,Zooming In With Two Fingers
59229,Swiping Down
59243,Drumming Fingers
59244,Rolling Hand Forward
59251,Turning Hand Counterclockwise
59252,Pushing Hand Away
59256,Doing other things
59260,Thumb Down
59262,Stop Sign
59265,Zooming Out With Two Fingers
59268,Sliding Two Fingers Down
59270,Zooming In With Full Hand
59272,Rolling Hand Backward
59277,Doing other things
59284,Sliding Two Fingers Left
59286,Sliding Two Fingers Up
59287,Rolling Hand Forward
59289,Thumb Up
59290,Swiping Up
59295,Sliding Two Fingers Up
59304,Turning Hand Clockwise
59310,Swiping Left
59311,Pushing Two Fingers Away
59312,Swiping Up
59313,Swiping Up
59314,Thumb Down
59316,Thumb Down
59320,Drumming Fingers
59321,Sliding Two Fingers Up
59323,Drumming Fingers
59325,Doing other things
59326,Sliding Two Fingers Down
59332,Turning Hand Counterclockwise
59337,Pushing Hand Away
59341,Thumb Down
59342,Sliding Two Fingers Down
59343,Sliding Two Fingers Left
59344,Pushing Hand Away
59345,Sliding Two Fingers Down
59348,Zooming In With Two Fingers
59352,Pushing Hand Away
59355,Doing other things
59357,Pushing Two Fingers Away
59364,Swiping Left
59366,Shaking Hand
59367,Zooming In With Full Hand
59368,Sliding Two Fingers Right
59369,Zooming Out With Full Hand
59370,Pulling Two Fingers In
59371,Sliding Two Fingers Left
59373,Turning Hand Counterclockwise
59378,Swiping Left
59384,Doing other things
59386,Shaking Hand
59387,Rolling Hand Forward
59390,Swiping Left
59392,Sliding Two Fingers Up
59393,Zooming Out With Full Hand
59399,Doing other things
59401,Zooming In With Full Hand
59404,Shaking Hand
59405,Thumb Down
59409,Sliding Two Fingers Down
59410,Pushing Hand Away
59414,No gesture
59415,Rolling Hand Forward
59419,Turning Hand Clockwise
59430,Sliding Two Fingers Right
59434,Zooming In With Two Fingers
59438,Pushing Two Fingers Away
59441,No gesture
59442,Zooming Out With Full Hand
59445,Zooming Out With Full Hand
59447,Rolling Hand Forward
59448,Swiping Up
59454,Doing other things
59455,Zooming Out With Two Fingers
59466,Doing other things
59467,Pulling Two Fingers In
59468,Doing other things
59471,Sliding Two Fingers Right
59473,Drumming Fingers
59479,Zooming In With Two Fingers
59481,Pulling Hand In
59483,Sliding Two Fingers Up
59484,Rolling Hand Forward
59488,Pulling Two Fingers In
59492,Stop Sign
59494,Pushing Two Fingers Away
59495,Doing other things
59497,Pushing Two Fingers Away
59500,Doing other things
59508,Shaking Hand
59513,Drumming Fingers
59514,Pulling Two Fingers In
59515,Doing other things
59516,Thumb Up
59521,Zooming In With Two Fingers
59522,Zooming In With Two Fingers
59526,Turning Hand Clockwise
59527,Doing other things
59529,Zooming Out With Two Fingers
59530,Shaking Hand
59535,Drumming Fingers
59536,Swiping Down
59537,Pushing Two Fingers Away
59539,Swiping Up
59540,Doing other things
59541,Swiping Down
59543,Doing other things
59546,Drumming Fingers
59547,Zooming Out With Full Hand
59548,Rolling Hand Forward
59554,Turning Hand Clockwise
59555,Drumming Fingers
59557,Sliding Two Fingers Left
59558,Rolling Hand Backward
59559,Pushing Two Fingers Away
59568,Zooming Out With Two Fingers
59573,Pulling Two Fingers In
59575,Drumming Fingers
59576,Swiping Left
59577,Pushing Two Fingers Away
59584,Doing other things
59585,Stop Sign
59594,Shaking Hand
59595,Zooming In With Two Fingers
59598,Stop Sign
59602,Rolling Hand Forward
59603,Thumb Up
59605,Sliding Two Fingers Up
59606,Swiping Right
59608,Sliding Two Fingers Down
59609,No gesture
59619,Swiping Left
59623,Pushing Hand Away
59626,Thumb Down
59630,Swiping Down
59646,Swiping Down
59647,Doing other things
59653,Turning Hand Counterclockwise
59656,No gesture
59657,Thumb Down
59664,Thumb Up
59668,Doing other things
59669,Zooming In With Full Hand
59670,Zooming In With Two Fingers
59673,Pulling Two Fingers In
59675,Rolling Hand Forward
59682,Pushing Hand Away
59685,Thumb Down
59689,Swiping Right
59696,Rolling Hand Forward
59697,Shaking Hand
59698,No gesture
59699,Pulling Two Fingers In
59712,Pushing Hand Away
59718,Pushing Two Fingers Away
59722,Shaking Hand
59723,Thumb Down
59727,Rolling Hand Forward
59733,Swiping Left
59734,Zooming Out With Full Hand
59736,Zooming In With Full Hand
59737,Zooming In With Two Fingers
59738,Sliding Two Fingers Left
59739,Shaking Hand
59744,Sliding Two Fingers Up
59745,Sliding Two Fingers Left
59749,Zooming In With Full Hand
59750,Zooming In With Two Fingers
59752,Swiping Left
59753,Zooming In With Two Fingers
59759,Zooming In With Full Hand
59763,Pushing Two Fingers Away
59764,Pulling Hand In
59765,Pulling Two Fingers In
59767,Doing other things
59769,Zooming Out With Two Fingers
59772,Sliding Two Fingers Up
59774,Zooming Out With Two Fingers
59775,Zooming In With Two Fingers
59776,Zooming In With Two Fingers
59777,Pulling Hand In
59782,Zooming Out With Full Hand
59790,Thumb Up
59791,Swiping Down
59793,Rolling Hand Forward
59794,Shaking Hand
59796,Swiping Left
59798,Turning Hand Clockwise
59801,Thumb Up
59802,Turning Hand Clockwise
59803,Sliding Two Fingers Right
59804,Drumming Fingers
59805,No gesture
59806,Sliding Two Fingers Left
59811,Sliding Two Fingers Left
59812,Pulling Hand In
59816,Pulling Two Fingers In
59818,Zooming In With Two Fingers
59823,Pushing Two Fingers Away
59824,Pushing Two Fingers Away
59825,Zooming In With Two Fingers
59832,Rolling Hand Backward
59836,Swiping Up
59837,Shaking Hand
59839,Sliding Two Fingers Up
59840,Doing other things
59849,Turning Hand Clockwise
59851,Zooming In With Two Fingers
59854,Zooming In With Full Hand
59855,Sliding Two Fingers Up
59863,Sliding Two Fingers Left
59864,Pulling Two Fingers In
59866,Thumb Down
59876,Pulling Hand In
59881,No gesture
59882,Drumming Fingers
59887,Thumb Down
59891,Pulling Two Fingers In
59893,Sliding Two Fingers Down
59894,Pulling Hand In
59902,Pulling Two Fingers In
59904,Pulling Two Fingers In
59907,Drumming Fingers
59908,Rolling Hand Backward
59911,Thumb Up
59912,Swiping Down
59914,Shaking Hand
59917,Rolling Hand Forward
59918,Zooming In With Two Fingers
59922,Swiping Left
59927,Doing other things
59929,Doing other things
59934,Shaking Hand
59936,Shaking Hand
59939,Shaking Hand
59941,Doing other things
59943,Pushing Two Fingers Away
59944,Swiping Up
59946,Zooming In With Full Hand
59949,Rolling Hand Backward
59951,Rolling Hand Backward
59952,Shaking Hand
59957,Doing other things
59960,Swiping Left
59962,No gesture
59965,Drumming Fingers
59966,Drumming Fingers
59968,Drumming Fingers
59975,Swiping Left
59978,Sliding Two Fingers Up
59980,Rolling Hand Forward
59981,Swiping Down
59982,Shaking Hand
59989,No gesture
59992,Shaking Hand
59993,Thumb Down
60003,Pulling Hand In
60004,No gesture
60008,Pushing Two Fingers Away
60010,Zooming In With Two Fingers
60011,No gesture
60026,Rolling Hand Forward
60027,Drumming Fingers
60028,Swiping Down
60029,Pulling Hand In
60042,Pulling Hand In
60047,Doing other things
60048,Doing other things
60049,Pulling Hand In
60055,Shaking Hand
60061,Swiping Down
60062,No gesture
60064,Thumb Down
60069,Zooming In With Full Hand
60074,Pushing Hand Away
60077,Zooming In With Two Fingers
60080,Sliding Two Fingers Right
60093,Turning Hand Counterclockwise
60095,Rolling Hand Backward
60097,Swiping Right
60098,Doing other things
60099,Sliding Two Fingers Left
60100,Stop Sign
60101,Sliding Two Fingers Up
60102,Zooming Out With Full Hand
60109,Rolling Hand Backward
60115,Sliding Two Fingers Down
60116,Pushing Two Fingers Away
60119,Sliding Two Fingers Up
60122,Thumb Up
60125,Thumb Up
60128,Pulling Two Fingers In
60130,Pulling Two Fingers In
60132,Zooming In With Two Fingers
60137,Zooming In With Full Hand
60138,Sliding Two Fingers Down
60140,Rolling Hand Forward
60141,Rolling Hand Backward
60142,Thumb Down
60147,Turning Hand Clockwise
60150,Swiping Left
60152,Doing other things
60153,Thumb Down
60158,Zooming In With Two Fingers
60161,Swiping Down
60164,Pushing Hand Away
60165,Stop Sign
60166,Sliding Two Fingers Left
60169,Swiping Right
60175,Rolling Hand Forward
60176,Pulling Hand In
60177,Doing other things
60181,Zooming Out With Two Fingers
60186,No gesture
60187,Zooming In With Full Hand
60188,Doing other things
60189,Zooming Out With Two Fingers
60192,No gesture
60193,Pulling Two Fingers In
60194,Rolling Hand Forward
60196,Thumb Up
60203,Sliding Two Fingers Left
60204,Rolling Hand Forward
60207,Thumb Down
60209,Pushing Two Fingers Away
60210,Sliding Two Fingers Up
60212,Swiping Down
60213,Sliding Two Fingers Right
60217,Thumb Up
60220,No gesture
60222,Doing other things
60229,Sliding Two Fingers Left
60231,Pushing Hand Away
60240,Pulling Two Fingers In
60249,Swiping Up
60250,Zooming Out With Full Hand
60258,Turning Hand Counterclockwise
60261,Drumming Fingers
60263,No gesture
60265,Pushing Hand Away
60273,Stop Sign
60276,Doing other things
60277,Stop Sign
60279,Doing other things
60280,Sliding Two Fingers Left
60283,Sliding Two Fingers Up
60285,Thumb Up
60288,Shaking Hand
60290,Shaking Hand
60291,Zooming In With Two Fingers
60292,Doing other things
60294,Swiping Right
60295,Zooming Out With Two Fingers
60302,Doing other things
60305,Pulling Hand In
60307,Pulling Two Fingers In
60309,Zooming Out With Two Fingers
60312,Swiping Down
60319,Zooming Out With Two Fingers
60321,Sliding Two Fingers Up
60322,Swiping Left
60323,Rolling Hand Backward
60327,Sliding Two Fingers Down
60334,Sliding Two Fingers Down
60338,Sliding Two Fingers Down
60339,Pulling Hand In
60343,Thumb Up
60346,Thumb Up
60348,Doing other things
60350,Rolling Hand Forward
60351,Pulling Two Fingers In
60352,Doing other things
60353,Sliding Two Fingers Down
60355,Zooming Out With Full Hand
60356,Thumb Up
60359,Swiping Right
60360,Turning Hand Clockwise
60361,Zooming Out With Two Fingers
60362,Zooming Out With Full Hand
60366,Thumb Down
60367,Pushing Two Fingers Away
60368,Zooming In With Full Hand
60376,Zooming Out With Two Fingers
60378,Pushing Hand Away
60382,No gesture
60385,Turning Hand Clockwise
60386,Pulling Two Fingers In
60388,Zooming Out With Full Hand
60392,No gesture
60393,Zooming In With Full Hand
60396,Stop Sign
60404,Zooming Out With Two Fingers
60408,Stop Sign
60410,Zooming Out With Full Hand
60413,Sliding Two Fingers Down
60414,Rolling Hand Forward
60418,Drumming Fingers
60422,Stop Sign
60424,Zooming Out With Two Fingers
60426,Swiping Right
60432,Zooming Out With Two Fingers
60434,Stop Sign
60437,Turning Hand Clockwise
60438,Swiping Down
60440,Sliding Two Fingers Up
60443,No gesture
60447,Rolling Hand Forward
60457,Drumming Fingers
60461,Swiping Up
60462,Stop Sign
60466,Turning Hand Clockwise
60469,Zooming In With Two Fingers
60470,Stop Sign
60472,Zooming In With Full Hand
60473,Rolling Hand Forward
60474,Zooming Out With Full Hand
60482,Zooming In With Two Fingers
60485,Sliding Two Fingers Down
60486,Sliding Two Fingers Up
60487,Zooming Out With Full Hand
60495,Pulling Two Fingers In
60497,Drumming Fingers
60499,Swiping Down
60500,Zooming In With Full Hand
60501,Zooming In With Two Fingers
60504,Stop Sign
60508,Doing other things
60511,Sliding Two Fingers Down
60512,Zooming In With Full Hand
60514,Drumming Fingers
60519,Drumming Fingers
60520,Zooming Out With Two Fingers
60524,Zooming Out With Two Fingers
60525,Turning Hand Clockwise
60527,Rolling Hand Forward
60532,Pushing Two Fingers Away
60541,Pulling Two Fingers In
60543,Thumb Up
60544,Swiping Down
60545,Zooming Out With Two Fingers
60547,Turning Hand Clockwise
60562,Zooming In With Full Hand
60564,Zooming Out With Two Fingers
60572,Stop Sign
60573,Drumming Fingers
60574,Sliding Two Fingers Right
60583,Pushing Hand Away
60587,Pushing Hand Away
60588,Drumming Fingers
60591,Drumming Fingers
60592,Sliding Two Fingers Down
60593,Sliding Two Fingers Left
60596,Pulling Two Fingers In
60597,Swiping Left
60599,Pulling Two Fingers In
60604,Stop Sign
60605,Doing other things
60606,Turning Hand Counterclockwise
60607,Swiping Up
60613,Rolling Hand Forward
60615,Pushing Hand Away
60618,Doing other things
60619,Pulling Two Fingers In
60621,Pulling Two Fingers In
60624,Shaking Hand
60628,Zooming In With Two Fingers
60629,Sliding Two Fingers Right
60638,Pushing Two Fingers Away
60640,Swiping Left
60644,No gesture
60647,No gesture
60648,Zooming Out With Full Hand
60649,Pulling Hand In
60652,Turning Hand Clockwise
60653,Zooming In With Full Hand
60655,Sliding Two Fingers Left
60665,Turning Hand Clockwise
60669,Swiping Up
60670,Doing other things
60675,Zooming Out With Full Hand
60677,Doing other things
60678,Sliding Two Fingers Up
60680,Thumb Down
60681,Shaking Hand
60683,Turning Hand Clockwise
60686,Sliding Two Fingers Left
60690,Drumming Fingers
60692,Swiping Left
60697,Pushing Hand Away
60698,Thumb Up
60701,Shaking Hand
60704,Swiping Right
60705,Turning Hand Clockwise
60706,Swiping Right
60707,Zooming In With Two Fingers
60708,Doing other things
60709,Pulling Hand In
60715,No gesture
60717,Shaking Hand
60719,Zooming Out With Full Hand
60721,Doing other things
60723,Turning Hand Clockwise
60724,Doing other things
60725,Thumb Up
60726,Rolling Hand Backward
60730,Thumb Up
60731,Zooming In With Full Hand
60734,No gesture
60737,Sliding Two Fingers Down
60738,Zooming In With Two Fingers
60739,No gesture
60741,Pushing Hand Away
60745,Pushing Hand Away
60749,Zooming Out With Full Hand
60750,Sliding Two Fingers Down
60753,Zooming In With Two Fingers
60754,Sliding Two Fingers Left
60759,Zooming In With Full Hand
60762,Thumb Down
60763,Sliding Two Fingers Right
60769,Zooming In With Full Hand
60772,Stop Sign
60774,Doing other things
60779,Swiping Up
60784,Pulling Hand In
60785,Sliding Two Fingers Left
60789,Zooming In With Two Fingers
60790,Pulling Two Fingers In
60791,Rolling Hand Backward
60796,Shaking Hand
60799,Doing other things
60800,Rolling Hand Backward
60803,Drumming Fingers
60809,Pulling Hand In
60816,Swiping Right
60818,Swiping Down
60819,Zooming Out With Two Fingers
60820,Sliding Two Fingers Up
60821,Rolling Hand Forward
60824,Rolling Hand Forward
60829,Swiping Up
60835,Zooming Out With Full Hand
60840,Swiping Up
60841,Sliding Two Fingers Up
60844,Doing other things
60851,Turning Hand Clockwise
60852,Sliding Two Fingers Right
60853,Sliding Two Fingers Up
60855,Pushing Hand Away
60857,Zooming Out With Full Hand
60859,Pulling Hand In
60864,Stop Sign
60867,Pushing Two Fingers Away
60877,Pulling Hand In
60879,Pulling Two Fingers In
60883,Thumb Up
60884,Rolling Hand Backward
60885,Turning Hand Counterclockwise
60886,Rolling Hand Forward
60887,Swiping Up
60892,Sliding Two Fingers Left
60895,No gesture
60899,Rolling Hand Forward
60900,Zooming In With Two Fingers
60903,Sliding Two Fingers Left
60908,Drumming Fingers
60914,Zooming In With Full Hand
60917,Pushing Hand Away
60919,Doing other things
60921,Stop Sign
60923,Zooming In With Two Fingers
60927,Zooming In With Two Fingers
60932,Pushing Two Fingers Away
60937,Doing other things
60939,Pulling Hand In
60942,Shaking Hand
60944,Thumb Up
60945,Sliding Two Fingers Up
60946,Pushing Two Fingers Away
60948,Drumming Fingers
60950,Pulling Hand In
60956,Shaking Hand
60958,Zooming Out With Two Fingers
60959,No gesture
60961,Turning Hand Clockwise
60963,Zooming In With Two Fingers
60964,Zooming Out With Two Fingers
60969,Pushing Hand Away
60970,No gesture
60971,Thumb Up
60973,Swiping Up
60976,Pushing Two Fingers Away
60978,Sliding Two Fingers Left
60979,Turning Hand Counterclockwise
60980,Turning Hand Counterclockwise
60981,Pulling Two Fingers In
60984,Zooming In With Full Hand
60987,Thumb Down
60990,Drumming Fingers
60999,Swiping Up
61001,No gesture
61005,Zooming In With Full Hand
61006,Thumb Up
61007,Sliding Two Fingers Down
61008,Thumb Down
61009,Thumb Down
61013,Zooming In With Full Hand
61017,No gesture
61018,Sliding Two Fingers Up
61019,Pushing Hand Away
61021,Zooming Out With Full Hand
61022,Thumb Up
61023,Pushing Two Fingers Away
61029,Stop Sign
61030,Zooming In With Full Hand
61034,Sliding Two Fingers Right
61035,Swiping Left
61048,Rolling Hand Forward
61049,Stop Sign
61053,Pulling Hand In
61054,Swiping Down
61055,Swiping Down
61061,Rolling Hand Forward
61062,Swiping Up
61063,Swiping Right
61066,Pulling Hand In
61069,Thumb Down
61078,Sliding Two Fingers Up
61081,Drumming Fingers
61084,Sliding Two Fingers Right
61093,Swiping Down
61100,Thumb Up
61105,Sliding Two Fingers Right
61106,Zooming Out With Full Hand
61109,Sliding Two Fingers Right
61117,Swiping Up
61124,Sliding Two Fingers Left
61129,Pulling Hand In
61139,Zooming Out With Two Fingers
61146,Zooming In With Full Hand
61149,Sliding Two Fingers Left
61150,Doing other things
61159,Thumb Up
61161,Sliding Two Fingers Right
61163,Rolling Hand Forward
61169,Drumming Fingers
61171,Rolling Hand Forward
61176,Swiping Left
61178,Swiping Up
61179,Pushing Two Fingers Away
61183,Drumming Fingers
61184,Swiping Up
61185,Stop Sign
61190,Pushing Two Fingers Away
61191,Swiping Down
61198,Rolling Hand Forward
61199,Zooming Out With Full Hand
61204,Zooming In With Full Hand
61207,Pulling Two Fingers In
61208,Drumming Fingers
61210,Swiping Left
61212,Zooming Out With Two Fingers
61216,Doing other things
61218,Turning Hand Counterclockwise
61234,Shaking Hand
61237,Drumming Fingers
61245,Doing other things
61250,Swiping Up
61251,Swiping Right
61256,Zooming In With Two Fingers
61257,Swiping Left
61261,Zooming In With Full Hand
61267,Shaking Hand
61270,Stop Sign
61275,Doing other things
61276,Turning Hand Clockwise
61277,Pulling Two Fingers In
61278,Doing other things
61280,Swiping Up
61285,Sliding Two Fingers Up
61289,No gesture
61296,Thumb Down
61301,Rolling Hand Forward
61302,Swiping Right
61303,Zooming Out With Full Hand
61314,Drumming Fingers
61320,Rolling Hand Forward
61321,Sliding Two Fingers Down
61326,Drumming Fingers
61327,Zooming Out With Full Hand
61333,Rolling Hand Forward
61340,Drumming Fingers
61341,Zooming In With Full Hand
61345,Pulling Hand In
61348,Stop Sign
61349,Sliding Two Fingers Left
61353,Thumb Up
61356,Drumming Fingers
61357,Pushing Two Fingers Away
61358,Zooming Out With Two Fingers
61361,No gesture
61362,Swiping Left
61364,Pulling Two Fingers In
61368,Sliding Two Fingers Down
61376,Pulling Two Fingers In
61381,Zooming Out With Full Hand
61388,Zooming Out With Full Hand
61391,Swiping Left
61402,Thumb Up
61409,Doing other things
61412,Sliding Two Fingers Left
61417,Thumb Up
61418,Turning Hand Clockwise
61420,Shaking Hand
61425,Rolling Hand Forward
61427,Zooming Out With Two Fingers
61429,Shaking Hand
61432,Shaking Hand
61434,Zooming In With Two Fingers
61436,Doing other things
61437,Thumb Down
61441,Turning Hand Clockwise
61443,No gesture
61444,Doing other things
61445,Sliding Two Fingers Right
61451,Thumb Up
61453,Stop Sign
61455,Sliding Two Fingers Left
61456,Rolling Hand Forward
61459,Zooming In With Two Fingers
61462,Pushing Two Fingers Away
61466,Drumming Fingers
61467,Zooming Out With Full Hand
61470,Thumb Up
61472,Sliding Two Fingers Right
61480,Sliding Two Fingers Down
61483,Swiping Up
61484,Doing other things
61488,Turning Hand Counterclockwise
61490,Zooming In With Two Fingers
61491,Zooming In With Full Hand
61493,Zooming Out With Full Hand
61495,Pulling Hand In
61497,Pulling Two Fingers In
61502,Stop Sign
61505,Doing other things
61508,Zooming Out With Full Hand
61510,Pushing Hand Away
61511,Zooming Out With Full Hand
61517,Sliding Two Fingers Right
61518,Sliding Two Fingers Left
61521,Zooming In With Full Hand
61524,Pushing Hand Away
61526,Zooming Out With Two Fingers
61531,No gesture
61532,Stop Sign
61533,Drumming Fingers
61537,Stop Sign
61538,Swiping Left
61541,Doing other things
61544,Swiping Right
61547,Thumb Up
61549,Stop Sign
61550,Swiping Right
61553,Zooming Out With Full Hand
61560,Turning Hand Counterclockwise
61562,Sliding Two Fingers Up
61566,Zooming In With Two Fingers
61567,Rolling Hand Forward
61568,Swiping Down
61573,No gesture
61575,Sliding Two Fingers Left
61578,Pulling Two Fingers In
61579,Rolling Hand Forward
61580,Zooming In With Two Fingers
61582,Swiping Right
61587,Stop Sign
61589,Doing other things
61596,Zooming Out With Two Fingers
61599,Pulling Two Fingers In
61600,Pushing Two Fingers Away
61608,Pushing Two Fingers Away
61609,Sliding Two Fingers Down
61613,Pushing Two Fingers Away
61615,Drumming Fingers
61620,Swiping Up
61622,Thumb Down
61624,Turning Hand Clockwise
61629,Doing other things
61630,Pushing Hand Away
61631,Pushing Two Fingers Away
61632,Swiping Up
61638,Turning Hand Clockwise
61639,No gesture
61640,Stop Sign
61642,Swiping Down
61643,Sliding Two Fingers Up
61644,No gesture
61648,Rolling Hand Forward
61650,Drumming Fingers
61653,Swiping Right
61656,Pushing Two Fingers Away
61657,Zooming Out With Full Hand
61659,Sliding Two Fingers Left
61662,Turning Hand Counterclockwise
